597|220|68|2014-04-01
597|189|38|2014-05-01
597|300|90|2014-06-01
597|203|10|2014-07-01
597|284|7|2014-08-01
597|107|57|2014-09-01
597|291|65|2014-10-01
597|113|100|2014-11-01
597|104|70|2014-12-01
598|198|38|2013-01-01
598|129|29|2013-02-01
598|2|6|2013-03-01
598|281|15|2013-04-01
598|21|67|2013-05-01
598|299|14|2013-06-01
598|32|100|2013-07-01
598|140|98|2013-08-01
598|94|29|2013-09-01
598|278|51|2013-10-01
598|287|36|2013-11-01
598|219|76|2013-12-01
598|30|49|2014-01-01
598|115|41|2014-02-01
598|53|98|2014-03-01
598|299|44|2014-04-01
598|110|43|2014-05-01
598|189|23|2014-06-01
598|200|87|2014-07-01
598|57|44|2014-08-01
598|24|55|2014-09-01
598|187|40|2014-10-01
598|2|7|2014-11-01
598|186|58|2014-12-01
599|238|13|2013-01-01
599|289|76|2013-02-01
599|16|29|2013-03-01
599|184|83|2013-04-01
599|137|60|2013-05-01
599|248|67|2013-06-01
599|48|3|2013-07-01
599|41|50|2013-08-01
599|209|29|2013-09-01
599|102|57|2013-10-01
599|163|4|2013-11-01
599|173|69|2013-12-01
599|58|1|2014-01-01
599|240|6|2014-02-01
599|26|68|2014-03-01
599|77|19|2014-04-01
599|30|48|2014-05-01
599|79|56|2014-06-01
599|197|62|2014-07-01
599|131|81|2014-08-01
599|241|54|2014-09-01
599|82|15|2014-10-01
599|192|14|2014-11-01
599|268|47|2014-12-01
600|277|89|2013-01-01
600|148|21|2013-02-01
600|30|51|2013-03-01
600|88|51|2013-04-01
600|252|53|2013-05-01
600|197|18|2013-06-01
600|64|6|2013-07-01
600|243|3|2013-08-01
600|24|30|2013-09-01
600|228|64|2013-10-01
600|40|74|2013-11-01
600|126|62|2013-12-01
600|86|54|2014-01-01
600|64|72|2014-02-01
600|300|38|2014-03-01
600|156|96|2014-04-01
600|252|53|2014-05-01
600|269|89|2014-06-01
600|195|38|2014-07-01
600|206|16|2014-08-01
600|158|52|2014-09-01
600|278|91|2014-10-01
600|81|21|2014-11-01
600|49|35|2014-12-01
601|16|65|2013-01-01
601|8|67|2013-02-01
601|45|73|2013-03-01
601|292|18|2013-04-01
601|67|47|2013-05-01
601|146|71|2013-06-01
601|80|10|2013-07-01
601|144|56|2013-08-01
601|139|31|2013-09-01
601|53|71|2013-10-01
601|217|42|2013-11-01
601|80|55|2013-12-01
601|113|6|2014-01-01
601|190|37|2014-02-01
601|273|8|2014-03-01
601|235|72|2014-04-01
601|173|58|2014-05-01
601|159|21|2014-06-01
601|192|13|2014-07-01
601|280|53|2014-08-01
601|74|50|2014-09-01
601|173|66|2014-10-01
601|271|29|2014-11-01
601|131|23|2014-12-01
602|55|40|2013-01-01
602|168|13|2013-02-01
602|59|95|2013-03-01
602|196|87|2013-04-01
602|182|40|2013-05-01
602|95|22|2013-06-01
602|96|13|2013-07-01
602|45|9|2013-08-01
602|254|32|2013-09-01
602|178|78|2013-10-01
602|93|10|2013-11-01
602|34|48|2013-12-01
602|141|60|2014-01-01
602|14|2|2014-02-01
602|246|78|2014-03-01
602|13|48|2014-04-01
602|93|62|2014-05-01
602|48|54|2014-06-01
602|189|89|2014-07-01
602|53|90|2014-08-01
602|292|48|2014-09-01
602|68|41|2014-10-01
602|160|36|2014-11-01
602|213|12|2014-12-01
603|95|15|2013-01-01
603|28|59|2013-02-01
603|73|16|2013-03-01
603|99|54|2013-04-01
603|298|34|2013-05-01
603|45|74|2013-06-01
603|113|17|2013-07-01
603|247|62|2013-08-01
603|69|32|2013-09-01
603|3|84|2013-10-01
603|270|80|2013-11-01
603|289|41|2013-12-01
603|169|12|2014-01-01
603|139|68|2014-02-01
603|219|48|2014-03-01
603|92|24|2014-04-01
603|14|67|2014-05-01
603|238|87|2014-06-01
603|186|65|2014-07-01
603|128|26|2014-08-01
603|209|47|2014-09-01
603|264|16|2014-10-01
603|50|44|2014-11-01
603|295|0|2014-12-01
604|135|92|2013-01-01
604|188|4|2013-02-01
604|87|38|2013-03-01
604|3|22|2013-04-01
604|112|27|2013-05-01
604|295|26|2013-06-01
604|129|20|2013-07-01
604|148|15|2013-08-01
604|184|33|2013-09-01
604|129|91|2013-10-01
604|147|48|2013-11-01
604|242|34|2013-12-01
604|197|65|2014-01-01
604|264|33|2014-02-01
604|192|18|2014-03-01
604|171|0|2014-04-01
604|235|72|2014-05-01
604|128|19|2014-06-01
604|184|40|2014-07-01
604|202|63|2014-08-01
604|125|45|2014-09-01
604|159|92|2014-10-01
604|240|51|2014-11-01
604|76|89|2014-12-01
605|174|67|2013-01-01
605|47|51|2013-02-01
605|101|60|2013-03-01
605|207|91|2013-04-01
605|228|20|2013-05-01
605|244|78|2013-06-01
605|145|24|2013-07-01
605|49|68|2013-08-01
605|300|34|2013-09-01
605|254|98|2013-10-01
605|23|16|2013-11-01
605|196|27|2013-12-01
605|224|17|2014-01-01
605|88|99|2014-02-01
605|165|89|2014-03-01
605|250|77|2014-04-01
605|156|77|2014-05-01
605|17|53|2014-06-01
605|181|16|2014-07-01
605|276|100|2014-08-01
605|42|43|2014-09-01
605|54|67|2014-10-01
605|129|58|2014-11-01
605|159|78|2014-12-01
606|214|42|2013-01-01
606|208|97|2013-02-01
606|115|82|2013-03-01
606|111|58|2013-04-01
606|42|14|2013-05-01
606|193|30|2013-06-01
606|161|27|2013-07-01
606|251|21|2013-08-01
606|114|35|2013-09-01
606|79|4|2013-10-01
606|200|86|2013-11-01
606|150|20|2013-12-01
606|252|71|2014-01-01
606|214|64|2014-02-01
606|138|59|2014-03-01
606|28|53|2014-04-01
606|76|82|2014-05-01
606|208|86|2014-06-01
606|178|92|2014-07-01
606|50|36|2014-08-01
606|259|41|2014-09-01
606|250|42|2014-10-01
606|18|66|2014-11-01
606|241|66|2014-12-01
607|253|18|2013-01-01
607|67|42|2013-02-01
607|130|3|2013-03-01
607|14|26|2013-04-01
607|157|7|2013-05-01
607|142|82|2013-06-01
607|177|31|2013-07-01
607|152|74|2013-08-01
607|229|36|2013-09-01
607|205|10|2013-10-01
607|77|54|2013-11-01
607|103|13|2013-12-01
607|280|23|2014-01-01
607|38|29|2014-02-01
607|111|28|2014-03-01
607|107|29|2014-04-01
607|298|86|2014-05-01
607|97|18|2014-06-01
607|176|67|2014-07-01
607|124|73|2014-08-01
607|176|40|2014-09-01
607|146|17|2014-10-01
607|208|73|2014-11-01
607|22|54|2014-12-01
608|293|94|2013-01-01
608|227|89|2013-02-01
608|144|26|2013-03-01
608|219|94|2013-04-01
608|273|1|2013-05-01
608|91|34|2013-06-01
608|193|34|2013-07-01
608|53|27|2013-08-01
608|44|36|2013-09-01
608|29|17|2013-10-01
608|254|23|2013-11-01
608|57|6|2013-12-01
608|6|76|2014-01-01
608|163|96|2014-02-01
608|84|99|2014-03-01
608|186|5|2014-04-01
608|219|91|2014-05-01
608|288|51|2014-06-01
608|173|43|2014-07-01
608|198|9|2014-08-01
608|92|38|2014-09-01
608|41|94|2014-10-01
608|97|80|2014-11-01
608|104|43|2014-12-01
609|32|69|2013-01-01
609|87|34|2013-02-01
609|158|48|2013-03-01
609|122|62|2013-04-01
609|87|95|2013-05-01
609|40|86|2013-06-01
609|209|38|2013-07-01
609|255|80|2013-08-01
609|159|37|2013-09-01
609|155|24|2013-10-01
609|130|92|2013-11-01
609|11|100|2013-12-01
609|34|28|2014-01-01
609|288|61|2014-02-01
609|57|69|2014-03-01
609|265|82|2014-04-01
609|139|96|2014-05-01
609|177|84|2014-06-01
609|170|18|2014-07-01
609|273|45|2014-08-01
609|9|36|2014-09-01
609|237|69|2014-10-01
609|287|88|2014-11-01
609|186|31|2014-12-01
610|71|44|2013-01-01
610|247|80|2013-02-01
610|172|70|2013-03-01
610|25|29|2013-04-01
610|203|88|2013-05-01
610|290|38|2013-06-01
610|225|41|2013-07-01
610|156|33|2013-08-01
610|275|38|2013-09-01
610|281|31|2013-10-01
610|6|60|2013-11-01
610|265|93|2013-12-01
610|62|81|2014-01-01
610|112|26|2014-02-01
610|30|39|2014-03-01
610|43|58|2014-04-01
610|60|0|2014-05-01
610|66|16|2014-06-01
610|168|95|2014-07-01
610|46|82|2014-08-01
610|226|34|2014-09-01
610|132|44|2014-10-01
610|176|95|2014-11-01
610|268|19|2014-12-01
611|111|20|2013-01-01
611|106|26|2013-02-01
611|186|92|2013-03-01
611|230|98|2013-04-01
611|17|82|2013-05-01
611|240|90|2013-06-01
611|241|45|2013-07-01
611|57|86|2013-08-01
611|89|39|2013-09-01
611|105|37|2013-10-01
611|184|29|2013-11-01
611|219|86|2013-12-01
611|89|34|2014-01-01
611|238|92|2014-02-01
611|3|9|2014-03-01
611|122|34|2014-04-01
611|281|5|2014-05-01
611|257|50|2014-06-01
611|165|70|2014-07-01
611|121|18|2014-08-01
611|143|32|2014-09-01
611|27|19|2014-10-01
611|66|1|2014-11-01
611|49|8|2014-12-01
612|150|96|2013-01-01
612|267|72|2013-02-01
612|200|13|2013-03-01
612|133|65|2013-04-01
612|133|75|2013-05-01
612|189|42|2013-06-01
612|257|48|2013-07-01
612|259|39|2013-08-01
612|205|39|2013-09-01
612|231|44|2013-10-01
612|60|98|2013-11-01
612|173|79|2013-12-01
612|117|87|2014-01-01
612|62|57|2014-02-01
612|277|80|2014-03-01
612|201|10|2014-04-01
612|202|9|2014-05-01
612|146|83|2014-06-01
612|162|45|2014-07-01
612|195|55|2014-08-01
612|59|31|2014-09-01
612|223|95|2014-10-01
612|256|9|2014-11-01
612|131|97|2014-12-01
613|190|71|2013-01-01
613|126|17|2013-02-01
613|214|35|2013-03-01
613|37|33|2013-04-01
613|248|69|2013-05-01
613|138|94|2013-06-01
613|273|52|2013-07-01
613|160|92|2013-08-01
613|19|40|2013-09-01
613|56|51|2013-10-01
613|237|66|2013-11-01
613|127|72|2013-12-01
613|145|39|2014-01-01
613|187|22|2014-02-01
613|250|49|2014-03-01
613|280|87|2014-04-01
613|122|14|2014-05-01
613|36|15|2014-06-01
613|159|21|2014-07-01
613|269|92|2014-08-01
613|277|29|2014-09-01
613|118|70|2014-10-01
613|145|16|2014-11-01
613|213|86|2014-12-01
614|230|47|2013-01-01
614|287|63|2013-02-01
614|229|57|2013-03-01
614|241|1|2013-04-01
614|62|62|2013-05-01
614|87|46|2013-06-01
614|290|55|2013-07-01
614|61|45|2013-08-01
614|134|41|2013-09-01
614|181|58|2013-10-01
614|114|35|2013-11-01
614|80|65|2013-12-01
614|172|92|2014-01-01
614|11|88|2014-02-01
614|223|19|2014-03-01
614|58|63|2014-04-01
614|43|19|2014-05-01
614|226|48|2014-06-01
614|157|97|2014-07-01
614|43|28|2014-08-01
614|193|27|2014-09-01
614|13|45|2014-10-01
614|34|23|2014-11-01
614|295|74|2014-12-01
615|269|22|2013-01-01
615|146|9|2013-02-01
615|243|79|2013-03-01
615|145|69|2013-04-01
615|178|55|2013-05-01
615|36|98|2013-06-01
615|5|59|2013-07-01
615|263|98|2013-08-01
615|250|42|2013-09-01
615|6|64|2013-10-01
615|291|3|2013-11-01
615|34|58|2013-12-01
615|200|45|2014-01-01
615|137|53|2014-02-01
615|196|90|2014-03-01
615|137|39|2014-04-01
615|264|24|2014-05-01
615|116|81|2014-06-01
615|154|73|2014-07-01
615|117|65|2014-08-01
615|110|25|2014-09-01
615|209|20|2014-10-01
615|224|31|2014-11-01
615|76|62|2014-12-01
616|8|98|2013-01-01
616|5|55|2013-02-01
616|257|1|2013-03-01
616|48|37|2013-04-01
616|293|49|2013-05-01
616|286|49|2013-06-01
616|21|62|2013-07-01
616|164|51|2013-08-01
616|64|43|2013-09-01
616|132|71|2013-10-01
616|167|72|2013-11-01
616|289|50|2013-12-01
616|228|98|2014-01-01
616|262|18|2014-02-01
616|169|60|2014-03-01
616|216|15|2014-04-01
616|185|29|2014-05-01
616|5|13|2014-06-01
616|151|48|2014-07-01
616|191|1|2014-08-01
616|26|24|2014-09-01
616|105|96|2014-10-01
616|113|38|2014-11-01
616|158|51|2014-12-01
617|47|74|2013-01-01
617|166|0|2013-02-01
617|271|23|2013-03-01
617|253|4|2013-04-01
617|108|42|2013-05-01
617|235|1|2013-06-01
617|37|66|2013-07-01
617|65|3|2013-08-01
617|180|43|2013-09-01
617|257|78|2013-10-01
617|43|41|2013-11-01
617|242|43|2013-12-01
617|255|50|2014-01-01
617|86|84|2014-02-01
617|142|30|2014-03-01
617|295|92|2014-04-01
617|106|33|2014-05-01
617|195|46|2014-06-01
617|149|23|2014-07-01
617|266|38|2014-08-01
617|244|22|2014-09-01
617|0|71|2014-10-01
617|2|45|2014-11-01
617|241|39|2014-12-01
618|87|49|2013-01-01
618|25|47|2013-02-01
618|285|45|2013-03-01
618|156|73|2013-04-01
618|223|36|2013-05-01
618|184|53|2013-06-01
618|53|69|2013-07-01
618|267|57|2013-08-01
618|295|44|2013-09-01
618|82|85|2013-10-01
618|221|9|2013-11-01
618|196|36|2013-12-01
618|283|2|2014-01-01
618|211|49|2014-02-01
618|115|100|2014-03-01
618|73|68|2014-04-01
618|26|38|2014-05-01
618|85|80|2014-06-01
618|146|100|2014-07-01
618|39|75|2014-08-01
618|160|20|2014-09-01
618|196|46|2014-10-01
618|192|53|2014-11-01
618|22|27|2014-12-01
619|126|24|2013-01-01
619|185|93|2013-02-01
619|299|67|2013-03-01
619|60|40|2013-04-01
619|38|29|2013-05-01
619|134|5|2013-06-01
619|69|73|2013-07-01
619|168|9|2013-08-01
619|109|45|2013-09-01
619|208|91|2013-10-01
619|97|79|2013-11-01
619|150|29|2013-12-01
619|10|55|2014-01-01
619|35|14|2014-02-01
619|88|70|2014-03-01
619|152|44|2014-04-01
619|248|43|2014-05-01
619|275|12|2014-06-01
619|143|75|2014-07-01
619|113|10|2014-08-01
619|77|18|2014-09-01
619|91|22|2014-10-01
619|82|60|2014-11-01
619|104|16|2014-12-01
620|166|0|2013-01-01
620|45|38|2013-02-01
620|13|89|2013-03-01
620|264|8|2013-04-01
620|153|22|2013-05-01
620|83|57|2013-06-01
620|85|76|2013-07-01
620|69|63|2013-08-01
620|225|46|2013-09-01
620|32|98|2013-10-01
620|274|47|2013-11-01
620|103|22|2013-12-01
620|37|8|2014-01-01
620|161|80|2014-02-01
620|61|40|2014-03-01
620|231|20|2014-04-01
620|168|48|2014-05-01
620|165|45|2014-06-01
620|141|51|2014-07-01
620|188|47|2014-08-01
620|294|17|2014-09-01
620|287|98|2014-10-01
620|272|67|2014-11-01
620|186|4|2014-12-01
621|206|76|2013-01-01
621|205|85|2013-02-01
621|27|10|2013-03-01
621|168|77|2013-04-01
621|268|16|2013-05-01
621|32|9|2013-06-01
621|101|80|2013-07-01
621|271|15|2013-08-01
621|39|46|2013-09-01
621|158|4|2013-10-01
621|150|15|2013-11-01
621|57|15|2013-12-01
621|65|61|2014-01-01
621|286|45|2014-02-01
621|34|10|2014-03-01
621|9|97|2014-04-01
621|89|53|2014-05-01
621|54|78|2014-06-01
621|138|26|2014-07-01
621|262|84|2014-08-01
621|211|15|2014-09-01
621|182|73|2014-10-01
621|161|75|2014-11-01
621|268|93|2014-12-01
622|245|51|2013-01-01
622|64|30|2013-02-01
622|41|32|2013-03-01
622|71|44|2013-04-01
622|83|9|2013-05-01
622|282|61|2013-06-01
622|117|83|2013-07-01
622|172|69|2013-08-01
622|155|47|2013-09-01
622|284|11|2013-10-01
622|27|85|2013-11-01
622|11|8|2013-12-01
622|93|13|2014-01-01
622|110|10|2014-02-01
622|7|81|2014-03-01
622|88|73|2014-04-01
622|9|57|2014-05-01
622|245|10|2014-06-01
622|135|1|2014-07-01
622|35|20|2014-08-01
622|127|13|2014-09-01
622|77|48|2014-10-01
622|50|82|2014-11-01
622|49|82|2014-12-01
623|285|27|2013-01-01
623|225|76|2013-02-01
623|55|54|2013-03-01
623|276|12|2013-04-01
623|198|3|2013-05-01
623|231|13|2013-06-01
623|133|87|2013-07-01
623|73|21|2013-08-01
623|270|48|2013-09-01
623|108|17|2013-10-01
623|204|53|2013-11-01
623|265|1|2013-12-01
623|120|66|2014-01-01
623|235|76|2014-02-01
623|281|51|2014-03-01
623|167|49|2014-04-01
623|231|62|2014-05-01
623|134|43|2014-06-01
623|133|78|2014-07-01
623|110|57|2014-08-01
623|44|11|2014-09-01
623|273|23|2014-10-01
623|240|89|2014-11-01
623|131|70|2014-12-01
624|23|2|2013-01-01
624|84|22|2013-02-01
624|69|76|2013-03-01
624|179|80|2013-04-01
624|13|97|2013-05-01
624|180|65|2013-06-01
624|150|90|2013-07-01
624|275|75|2013-08-01
624|84|49|2013-09-01
624|234|24|2013-10-01
624|80|21|2013-11-01
624|219|95|2013-12-01
624|148|19|2014-01-01
624|59|41|2014-02-01
624|254|20|2014-03-01
624|246|25|2014-04-01
624|151|67|2014-05-01
624|23|77|2014-06-01
624|130|53|2014-07-01
624|184|94|2014-08-01
624|261|10|2014-09-01
624|168|99|2014-10-01
624|129|97|2014-11-01
624|213|58|2014-12-01
625|63|78|2013-01-01
625|245|68|2013-02-01
625|83|99|2013-03-01
625|82|48|2013-04-01
625|128|90|2013-05-01
625|129|17|2013-06-01
625|166|94|2013-07-01
625|176|27|2013-08-01
625|200|50|2013-09-01
625|59|31|2013-10-01
625|258|91|2013-11-01
625|173|88|2013-12-01
625|176|72|2014-01-01
625|185|6|2014-02-01
625|227|91|2014-03-01
625|24|1|2014-04-01
625|72|72|2014-05-01
625|214|9|2014-06-01
625|127|28|2014-07-01
625|259|30|2014-08-01
625|178|8|2014-09-01
625|63|74|2014-10-01
625|18|3|2014-11-01
625|295|47|2014-12-01
626|103|54|2013-01-01
626|104|13|2013-02-01
626|98|20|2013-03-01
626|287|15|2013-04-01
626|244|84|2013-05-01
626|78|69|2013-06-01
626|182|97|2013-07-01
626|77|81|2013-08-01
626|14|50|2013-09-01
626|184|38|2013-10-01
626|134|59|2013-11-01
626|127|81|2013-12-01
626|203|24|2014-01-01
626|9|72|2014-02-01
626|200|61|2014-03-01
626|103|78|2014-04-01
626|294|77|2014-05-01
626|103|42|2014-06-01
626|124|4|2014-07-01
626|32|67|2014-08-01
626|94|6|2014-09-01
626|260|49|2014-10-01
626|208|10|2014-11-01
626|76|35|2014-12-01
627|142|29|2013-01-01
627|264|60|2013-02-01
627|112|42|2013-03-01
627|190|84|2013-04-01
627|58|77|2013-05-01
627|27|21|2013-06-01
627|198|0|2013-07-01
627|279|33|2013-08-01
627|130|51|2013-09-01
627|9|44|2013-10-01
627|10|27|2013-11-01
627|80|74|2013-12-01
627|231|77|2014-01-01
627|134|37|2014-02-01
627|173|31|2014-03-01
627|182|54|2014-04-01
627|214|81|2014-05-01
627|294|75|2014-06-01
627|122|80|2014-07-01
627|106|3|2014-08-01
627|11|4|2014-09-01
627|155|24|2014-10-01
627|98|18|2014-11-01
627|158|24|2014-12-01
628|182|4|2013-01-01
628|124|5|2013-02-01
628|126|64|2013-03-01
628|94|52|2013-04-01
628|174|71|2013-05-01
628|278|73|2013-06-01
628|214|3|2013-07-01
628|180|87|2013-08-01
628|245|52|2013-09-01
628|135|51|2013-10-01
628|187|97|2013-11-01
628|34|67|2013-12-01
628|259|29|2014-01-01
628|259|2|2014-02-01
628|146|1|2014-03-01
628|261|30|2014-04-01
628|135|86|2014-05-01
628|183|7|2014-06-01
628|119|56|2014-07-01
628|181|40|2014-08-01
628|229|3|2014-09-01
628|50|100|2014-10-01
628|288|25|2014-11-01
628|241|12|2014-12-01
629|221|80|2013-01-01
629|284|51|2013-02-01
629|140|86|2013-03-01
629|298|19|2013-04-01
629|289|64|2013-05-01
629|227|24|2013-06-01
629|230|7|2013-07-01
629|81|39|2013-08-01
629|59|53|2013-09-01
629|260|58|2013-10-01
629|64|65|2013-11-01
629|289|60|2013-12-01
629|287|83|2014-01-01
629|84|68|2014-02-01
629|119|72|2014-03-01
629|39|6|2014-04-01
629|55|91|2014-05-01
629|73|40|2014-06-01
629|116|31|2014-07-01
629|255|76|2014-08-01
629|145|1|2014-09-01
629|246|75|2014-10-01
629|177|32|2014-11-01
629|22|0|2014-12-01
630|261|56|2013-01-01
630|143|98|2013-02-01
630|154|7|2013-03-01
630|202|88|2013-04-01
630|103|57|2013-05-01
630|176|77|2013-06-01
630|246|10|2013-07-01
630|283|93|2013-08-01
630|175|53|2013-09-01
630|85|65|2013-10-01
630|241|34|2013-11-01
630|242|53|2013-12-01
630|13|35|2014-01-01
630|209|34|2014-02-01
630|92|41|2014-03-01
630|118|83|2014-04-01
630|277|96|2014-05-01
630|263|73|2014-06-01
630|114|6|2014-07-01
630|28|12|2014-08-01
630|62|100|2014-09-01
630|141|50|2014-10-01
630|66|40|2014-11-01
630|104|90|2014-12-01
631|0|31|2013-01-01
631|3|43|2013-02-01
631|168|29|2013-03-01
631|105|55|2013-04-01
631|219|51|2013-05-01
631|125|28|2013-06-01
631|262|14|2013-07-01
631|184|45|2013-08-01
631|290|54|2013-09-01
631|211|71|2013-10-01
631|117|2|2013-11-01
631|196|46|2013-12-01
631|41|88|2014-01-01
631|33|100|2014-02-01
631|65|11|2014-03-01
631|197|59|2014-04-01
631|197|100|2014-05-01
631|152|6|2014-06-01
631|111|83|2014-07-01
631|103|49|2014-08-01
631|279|98|2014-09-01
631|36|26|2014-10-01
631|256|47|2014-11-01
631|186|78|2014-12-01
632|39|6|2013-01-01
632|163|89|2013-02-01
632|183|51|2013-03-01
632|9|23|2013-04-01
632|33|44|2013-05-01
632|74|81|2013-06-01
632|278|17|2013-07-01
632|85|99|2013-08-01
632|105|55|2013-09-01
632|35|78|2013-10-01
632|295|71|2013-11-01
632|150|39|2013-12-01
632|69|40|2014-01-01
632|158|65|2014-02-01
632|38|82|2014-03-01
632|276|35|2014-04-01
632|118|4|2014-05-01
632|42|39|2014-06-01
632|108|58|2014-07-01
632|177|86|2014-08-01
632|196|96|2014-09-01
632|232|1|2014-10-01
632|145|54|2014-11-01
632|268|66|2014-12-01
633|79|83|2013-01-01
633|22|35|2013-02-01
633|197|73|2013-03-01
633|213|91|2013-04-01
633|149|38|2013-05-01
633|23|32|2013-06-01
633|294|21|2013-07-01
633|287|51|2013-08-01
633|220|56|2013-09-01
633|161|85|2013-10-01
633|171|40|2013-11-01
633|103|32|2013-12-01
633|96|93|2014-01-01
633|283|30|2014-02-01
633|11|52|2014-03-01
633|54|11|2014-04-01
633|39|9|2014-05-01
633|232|72|2014-06-01
633|106|34|2014-07-01
633|251|22|2014-08-01
633|112|95|2014-09-01
633|127|77|2014-10-01
633|34|62|2014-11-01
633|49|55|2014-12-01
634|118|58|2013-01-01
634|183|81|2013-02-01
634|211|96|2013-03-01
634|117|59|2013-04-01
634|264|31|2013-05-01
634|273|85|2013-06-01
634|9|24|2013-07-01
634|188|4|2013-08-01
634|35|57|2013-09-01
634|286|92|2013-10-01
634|47|8|2013-11-01
634|57|25|2013-12-01
634|124|46|2014-01-01
634|108|96|2014-02-01
634|285|22|2014-03-01
634|133|88|2014-04-01
634|260|14|2014-05-01
634|122|4|2014-06-01
634|103|9|2014-07-01
634|25|59|2014-08-01
634|29|93|2014-09-01
634|22|52|2014-10-01
634|224|69|2014-11-01
634|131|43|2014-12-01
635|158|33|2013-01-01
635|42|26|2013-02-01
635|225|17|2013-03-01
635|20|26|2013-04-01
635|79|24|2013-05-01
635|222|36|2013-06-01
635|26|27|2013-07-01
635|89|57|2013-08-01
635|150|57|2013-09-01
635|111|98|2013-10-01
635|224|77|2013-11-01
635|11|18|2013-12-01
635|152|99|2014-01-01
635|233|61|2014-02-01
635|258|92|2014-03-01
635|212|64|2014-04-01
635|181|19|2014-05-01
635|11|37|2014-06-01
635|100|85|2014-07-01
635|99|96|2014-08-01
635|246|91|2014-09-01
635|219|27|2014-10-01
635|114|76|2014-11-01
635|213|31|2014-12-01
636|198|9|2013-01-01
636|203|73|2013-02-01
636|239|39|2013-03-01
636|225|95|2013-04-01
636|194|18|2013-05-01
636|172|89|2013-06-01
636|42|31|2013-07-01
636|291|10|2013-08-01
636|265|58|2013-09-01
636|237|4|2013-10-01
636|101|46|2013-11-01
636|266|11|2013-12-01
636|179|51|2014-01-01
636|57|26|2014-02-01
636|231|62|2014-03-01
636|291|40|2014-04-01
636|101|23|2014-05-01
636|201|70|2014-06-01
636|97|61|2014-07-01
636|174|32|2014-08-01
636|163|89|2014-09-01
636|114|2|2014-10-01
636|3|84|2014-11-01
636|295|20|2014-12-01
637|237|85|2013-01-01
637|62|18|2013-02-01
637|253|61|2013-03-01
637|128|63|2013-04-01
637|8|11|2013-05-01
637|121|40|2013-06-01
637|58|34|2013-07-01
637|192|63|2013-08-01
637|80|59|2013-09-01
637|61|11|2013-10-01
637|278|14|2013-11-01
637|219|4|2013-12-01
637|207|3|2014-01-01
637|182|92|2014-02-01
637|204|32|2014-03-01
637|69|16|2014-04-01
637|22|28|2014-05-01
637|91|2|2014-06-01
637|95|36|2014-07-01
637|248|69|2014-08-01
637|79|88|2014-09-01
637|9|78|2014-10-01
637|193|91|2014-11-01
637|76|8|2014-12-01
638|277|60|2013-01-01
638|222|64|2013-02-01
638|267|83|2013-03-01
638|32|30|2013-04-01
638|124|5|2013-05-01
638|70|93|2013-06-01
638|74|38|2013-07-01
638|93|16|2013-08-01
638|195|60|2013-09-01
638|187|18|2013-10-01
638|154|83|2013-11-01
638|173|98|2013-12-01
638|235|57|2014-01-01
638|7|57|2014-02-01
638|177|2|2014-03-01
638|148|93|2014-04-01
638|243|33|2014-05-01
638|281|36|2014-06-01
638|92|12|2014-07-01
638|21|5|2014-08-01
638|297|86|2014-09-01
638|205|53|2014-10-01
638|82|98|2014-11-01
638|158|97|2014-12-01
639|15|36|2013-01-01
639|82|10|2013-02-01
639|282|4|2013-03-01
639|236|99|2013-04-01
639|239|99|2013-05-01
639|19|44|2013-06-01
639|90|41|2013-07-01
639|295|69|2013-08-01
639|10|60|2013-09-01
639|12|24|2013-10-01
639|31|52|2013-11-01
639|127|91|2013-12-01
639|262|9|2014-01-01
639|132|22|2014-02-01
639|150|73|2014-03-01
639|227|69|2014-04-01
639|164|38|2014-05-01
639|171|69|2014-06-01
639|89|88|2014-07-01
639|96|41|2014-08-01
639|213|84|2014-09-01
639|100|28|2014-10-01
639|272|5|2014-11-01
639|240|86|2014-12-01
640|55|11|2013-01-01
640|242|56|2013-02-01
640|296|26|2013-03-01
640|140|66|2013-04-01
640|54|92|2013-05-01
640|269|97|2013-06-01
640|106|45|2013-07-01
640|196|22|2013-08-01
640|125|61|2013-09-01
640|137|31|2013-10-01
640|208|20|2013-11-01
640|80|84|2013-12-01
640|290|62|2014-01-01
640|257|88|2014-02-01
640|123|43|2014-03-01
640|5|45|2014-04-01
640|84|43|2014-05-01
640|60|1|2014-06-01
640|87|63|2014-07-01
640|170|78|2014-08-01
640|130|82|2014-09-01
640|296|3|2014-10-01
640|161|12|2014-11-01
640|22|74|2014-12-01
641|95|87|2013-01-01
641|101|1|2013-02-01
641|9|48|2013-03-01
641|43|34|2013-04-01
641|169|86|2013-05-01
641|218|48|2013-06-01
641|122|48|2013-07-01
641|97|75|2013-08-01
641|240|62|2013-09-01
641|263|38|2013-10-01
641|84|90|2013-11-01
641|34|77|2013-12-01
641|17|14|2014-01-01
641|81|53|2014-02-01
641|96|12|2014-03-01
641|84|21|2014-04-01
641|5|47|2014-05-01
641|251|34|2014-06-01
641|84|39|2014-07-01
641|244|14|2014-08-01
641|46|81|2014-09-01
641|191|79|2014-10-01
641|50|19|2014-11-01
641|104|63|2014-12-01
642|134|63|2013-01-01
642|262|48|2013-02-01
642|23|70|2013-03-01
642|247|1|2013-04-01
642|285|79|2013-05-01
642|167|100|2013-06-01
642|138|52|2013-07-01
642|300|28|2013-08-01
642|55|63|2013-09-01
642|88|45|2013-10-01
642|261|58|2013-11-01
